"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 28, 2007","59.02","55.63","59.25","53.75","1.30M","6.50%"
"Jan 21, 2007","55.42","52.09","55.90","50.80","928.21K","6.60%"
"Jan 14, 2007","51.99","52.94","53.55","49.90","806.34K","-1.89%"
"Jan 07, 2007","52.99","56.24","57.72","51.56","1.57M","-5.90%"
"Dec 31, 2006","56.31","60.95","60.97","54.90","822.69K","-7.76%"
"Dec 24, 2006","61.05","62.44","63.20","59.90","446.87K","-2.18%"
"Dec 17, 2006","62.41","63.20","64.15","61.65","585.91K","-1.61%"
"Dec 10, 2006","63.43","62.21","63.50","60.65","923.70K","2.26%"
"Dec 03, 2006","62.03","63.81","63.82","61.53","1.08M","-2.21%"
"Nov 26, 2006","63.43","59.89","63.77","59.26","907.35K","7.07%"
"Nov 19, 2006","59.24","58.73","60.40","57.97","460.70K","6.15%"
"Nov 12, 2006","55.81","59.60","59.92","54.86","874.57K","-6.34%"
"Nov 05, 2006","59.59","59.15","61.33","58.50","1.10M","0.76%"
"Oct 29, 2006","59.14","60.75","61.05","57.05","914.07K","-2.65%"
"Oct 22, 2006","60.75","59.43","61.79","58.12","788.82K","6.92%"
"Oct 15, 2006","56.82","58.86","60.54","56.55","591.02K","-2.99%"
"Oct 08, 2006","58.57","59.90","61.30","57.22","797.11K","-1.99%"
"Oct 01, 2006","59.76","62.80","63.32","57.75","775.82K","-5.01%"
"Sep 24, 2006","62.91","60.25","64.00","59.52","698.78K","3.90%"
"Sep 17, 2006","60.55","63.49","64.46","60.00","486.24K","-4.39%"
"Sep 10, 2006","63.33","66.01","66.50","62.03","749.10K","-4.41%"
"Sep 03, 2006","66.25","69.25","69.59","66.00","410.46K","-4.25%"
"Aug 27, 2006","69.19","72.20","72.20","68.65","380.52K","-4.58%"
"Aug 20, 2006","72.51","71.22","73.75","71.10","335.48K","1.93%"
"Aug 13, 2006","71.14","73.79","73.95","69.60","424.12K","-4.32%"
"Aug 06, 2006","74.35","74.78","77.45","73.75","618.53K","-0.55%"
"Jul 30, 2006","74.76","73.50","76.50","72.77","442.00K","2.08%"
"Jul 23, 2006","73.24","74.45","75.78","72.80","411.62K","-1.60%"
"Jul 16, 2006","74.43","76.91","77.74","71.65","425.85K","-3.38%"
"Jul 09, 2006","77.03","73.94","78.40","72.90","591.58K","3.97%"
"Jul 02, 2006","74.09","73.95","75.78","73.38","286.58K","0.22%"
"Jun 25, 2006","73.93","70.86","74.15","70.40","449.82K","4.32%"
"Jun 18, 2006","70.87","69.87","71.30","68.55","436.38K","1.42%"
"Jun 11, 2006","69.88","71.60","72.32","68.10","594.68K","-2.44%"
"Jun 04, 2006","71.63","72.70","73.84","69.10","556.08K","-0.97%"
"May 28, 2006","72.33","71.31","72.75","70.05","472.59K","1.35%"
"May 21, 2006","71.37","68.52","72.15","67.42","439.86K","4.14%"
"May 14, 2006","68.53","71.90","72.04","67.85","531.29K","-4.87%"
"May 07, 2006","72.04","70.05","73.90","68.25","661.03K","2.64%"
"Apr 30, 2006","70.19","71.70","74.99","69.30","593.62K","-2.35%"
"Apr 23, 2006","71.88","75.35","75.35","70.49","643.92K","-4.38%"
"Apr 16, 2006","75.17","69.55","75.35","69.30","430.90K","8.44%"
"Apr 09, 2006","69.32","67.40","69.60","67.22","476.41K","2.86%"
"Apr 02, 2006","67.39","66.25","68.20","65.60","523.14K","1.14%"
"Mar 26, 2006","66.63","64.40","67.30","63.45","510.61K","3.69%"
"Mar 19, 2006","64.26","62.75","64.75","59.60","432.56K","2.37%"
"Mar 12, 2006","62.77","60.05","63.90","59.58","501.33K","4.69%"
"Mar 05, 2006","59.96","63.75","63.92","59.25","568.30K","-5.83%"
"Feb 26, 2006","63.67","62.80","63.79","60.30","514.29K","1.21%"
"Feb 19, 2006","62.91","61.25","63.25","59.70","406.89K","5.06%"
"Feb 12, 2006","59.88","62.10","62.18","57.55","549.13K","-3.17%"
"Feb 05, 2006","61.84","65.60","66.62","61.20","673.30K","-5.40%"
"Jan 29, 2006","65.37","67.85","69.00","63.95","612.30K","-3.53%"
"Jan 22, 2006","67.76","68.45","69.20","65.31","559.72K","-0.86%"
"Jan 15, 2006","68.35","64.82","68.80","64.60","311.08K","6.93%"
"Jan 08, 2006","63.92","64.15","65.05","62.60","621.17K","-0.45%"
"Jan 01, 2006","64.21","61.04","64.45","60.81","450.63K","5.19%"
"Dec 25, 2005","61.04","58.30","61.25","57.30","280.80K","4.47%"
"Dec 18, 2005","58.43","58.00","59.29","56.90","292.78K","0.64%"
"Dec 11, 2005","58.06","59.51","61.90","58.00","492.15K","-2.24%"
"Dec 04, 2005","59.39","59.41","61.50","59.03","544.30K","0.12%"
"Nov 27, 2005","59.32","58.11","59.55","55.72","555.62K","1.04%"
"Nov 20, 2005","58.71","57.42","59.15","57.10","237.36K","4.58%"
"Nov 13, 2005","56.14","57.80","58.52","55.40","381.89K","-2.42%"
"Nov 06, 2005","57.53","60.11","60.44","56.93","564.72K","-5.03%"
"Oct 30, 2005","60.58","61.20","62.15","58.75","490.39K","-1.05%"
"Oct 23, 2005","61.22","60.06","62.95","59.30","479.73K","0.97%"
"Oct 16, 2005","60.63","62.95","64.40","59.15","351.09K","-3.19%"
"Oct 09, 2005","62.63","61.79","64.70","60.35","540.43K","1.28%"
"Oct 02, 2005","61.84","66.20","66.62","60.70","457.58K","-6.64%"
"Sep 25, 2005","66.24","63.44","67.40","62.65","551.61K","3.19%"
"Sep 18, 2005","64.19","63.39","68.27","63.20","427.64K","1.89%"
"Sep 11, 2005","63.00","64.15","65.66","62.55","537.31K","-1.69%"
"Sep 04, 2005","64.08","66.60","67.56","63.10","457.29K","-5.17%"
"Aug 28, 2005","67.57","68.60","70.85","66.30","673.45K","2.18%"
"Aug 21, 2005","66.13","65.40","68.00","64.65","392.42K","1.19%"
"Aug 14, 2005","65.35","66.85","67.00","62.25","462.29K","-2.26%"
"Aug 07, 2005","66.86","62.31","67.10","62.21","615.95K","7.30%"
"Jul 31, 2005","62.31","60.51","62.50","60.51","484.31K","2.87%"
"Jul 24, 2005","60.57","58.75","61.05","57.65","442.99K","3.27%"
"Jul 17, 2005","58.65","58.00","58.98","56.10","402.13K","0.96%"
"Jul 10, 2005","58.09","59.40","61.30","57.25","587.90K","-2.58%"
"Jul 03, 2005","59.63","58.89","62.10","57.20","449.61K","1.50%"
"Jun 26, 2005","58.75","59.90","60.95","55.90","560.31K","-1.82%"
"Jun 19, 2005","59.84","58.51","60.00","57.85","393.09K","2.34%"
"Jun 12, 2005","58.47","53.43","58.60","53.05","451.89K","9.21%"
"Jun 05, 2005","53.54","55.20","55.55","52.22","532.19K","-2.71%"
"May 29, 2005","55.03","51.98","55.40","50.90","424.28K","6.13%"
"May 22, 2005","51.85","48.25","52.00","48.05","473.24K","10.79%"
"May 15, 2005","46.80","48.67","49.35","46.20","371.45K","-3.84%"
"May 08, 2005","48.67","51.28","53.10","47.75","558.25K","-4.49%"
"May 01, 2005","50.96","49.28","52.23","48.80","569.86K","2.49%"
"Apr 24, 2005","49.72","55.15","56.00","49.50","524.38K","-10.24%"
"Apr 17, 2005","55.39","50.43","55.90","49.66","370.95K","9.70%"
"Apr 10, 2005","50.49","53.26","54.05","49.75","572.73K","-5.31%"
"Apr 03, 2005","53.32","57.15","58.28","52.70","522.30K","-6.90%"
"Mar 27, 2005","57.27","54.44","57.70","52.50","482.84K","4.43%"
"Mar 20, 2005","54.84","56.68","57.58","53.40","382.14K","-3.31%"
"Mar 13, 2005","56.72","54.45","57.60","53.52","399.60K","4.21%"
"Mar 06, 2005","54.43","53.56","55.65","52.50","539.68K","1.21%"
"Feb 27, 2005","53.78","51.80","55.20","50.65","507.55K","4.45%"
"Feb 20, 2005","51.49","48.37","52.05","48.37","314.56K","6.49%"
"Feb 13, 2005","48.35","47.05","48.65","46.60","348.60K","2.52%"
"Feb 06, 2005","47.16","46.32","47.48","44.60","534.43K","1.46%"
"Jan 30, 2005","46.48","46.68","48.25","45.75","422.22K","-1.48%"
"Jan 23, 2005","47.18","48.88","49.75","46.80","469.11K","-2.78%"
"Jan 16, 2005","48.53","48.60","49.50","46.40","287.72K","0.31%"
"Jan 09, 2005","48.38","45.60","48.65","44.95","493.77K","6.49%"
"Jan 02, 2005","45.43","43.10","46.10","41.25","483.30K","4.56%"
"Dec 26, 2004","43.45","43.87","43.87","41.00","256.54K","-1.65%"
"Dec 19, 2004","44.18","46.20","46.20","43.65","213.21K","-4.54%"
"Dec 12, 2004","46.28","40.90","46.35","40.25","434.12K","13.68%"
"Dec 05, 2004","40.71","42.50","43.60","40.25","536.50K","-4.30%"
"Nov 28, 2004","42.54","49.40","50.40","42.05","573.07K","-13.96%"
"Nov 21, 2004","49.44","48.80","50.25","47.80","182.04K","2.06%"
"Nov 14, 2004","48.44","47.11","48.90","45.25","369.26K","2.37%"
"Nov 07, 2004","47.32","49.60","49.60","46.96","504.02K","-4.62%"
"Oct 31, 2004","49.61","51.82","52.50","48.30","596.45K","-4.15%"
"Oct 24, 2004","51.76","55.05","55.67","50.47","608.26K","-6.18%"
"Oct 17, 2004","55.17","54.80","55.50","52.59","361.01K","0.44%"
"Oct 10, 2004","54.93","53.19","55.00","51.49","562.87K","3.04%"
"Oct 03, 2004","53.31","49.90","53.40","49.44","470.16K","6.36%"
"Sep 26, 2004","50.12","48.75","50.47","48.40","458.10K","2.54%"
"Sep 19, 2004","48.88","45.59","49.00","45.30","463.30K","7.22%"
"Sep 12, 2004","45.59","43.13","45.80","42.75","519.88K","6.49%"
"Sep 05, 2004","42.81","43.57","45.09","42.40","404.25K","-2.68%"
"Aug 29, 2004","43.99","43.31","45.37","41.30","453.78K","1.88%"
"Aug 22, 2004","43.18","46.81","47.22","42.50","533.01K","-9.78%"
"Aug 15, 2004","47.86","46.60","49.40","45.63","460.87K","2.75%"
"Aug 08, 2004","46.58","43.81","46.65","43.30","552.70K","5.98%"
"Aug 01, 2004","43.95","43.69","44.77","42.62","498.70K","0.34%"
"Jul 25, 2004","43.80","41.75","43.85","41.05","389.15K","5.01%"
"Jul 18, 2004","41.71","41.19","42.30","40.25","354.32K","1.12%"
"Jul 11, 2004","41.25","39.76","41.80","38.98","441.89K","3.23%"
"Jul 04, 2004","39.96","38.79","40.45","38.75","352.96K","4.09%"
"Jun 27, 2004","38.39","37.29","39.10","35.52","502.63K","2.24%"
"Jun 20, 2004","37.55","38.65","39.05","37.10","318.78K","-3.10%"
"Jun 13, 2004","38.75","38.27","38.83","36.90","348.56K","0.78%"
"Jun 06, 2004","38.45","38.44","39.14","36.45","445.56K","-0.10%"
"May 30, 2004","38.49","40.40","42.45","38.15","548.28K","-3.49%"
"May 23, 2004","39.88","40.00","41.83","39.00","541.92K","-0.13%"
"May 16, 2004","39.93","41.28","41.85","39.65","406.76K","-3.50%"
"May 09, 2004","41.38","39.84","41.56","38.28","505.40K","3.63%"
"May 02, 2004","39.93","37.39","40.00","37.25","435.73K","6.82%"
"Apr 25, 2004","37.38","36.75","38.18","36.55","429.75K","2.52%"
"Apr 18, 2004","36.46","37.65","38.30","35.35","447.70K","-3.39%"
"Apr 11, 2004","37.74","37.24","37.95","36.25","504.94K","1.62%"
"Apr 04, 2004","37.14","34.20","37.30","33.93","354.53K","8.00%"
"Mar 28, 2004","34.39","35.68","36.77","33.30","515.29K","-3.75%"
"Mar 21, 2004","35.73","38.09","38.09","34.75","433.54K","-6.17%"
"Mar 14, 2004","38.08","36.15","38.50","35.85","391.27K","5.22%"
"Mar 07, 2004","36.19","37.26","37.51","35.30","477.47K","-2.87%"
"Feb 29, 2004","37.26","36.16","37.45","35.41","411.07K","3.04%"
"Feb 22, 2004","36.16","34.27","36.23","34.03","403.44K","1.57%"
"Feb 15, 2004","35.60","34.48","36.10","34.25","277.95K","3.01%"
"Feb 08, 2004","34.56","32.35","34.65","32.25","446.74K","6.40%"
"Feb 01, 2004","32.48","33.20","35.19","32.20","514.65K","-1.72%"
"Jan 25, 2004","33.05","34.79","34.98","32.41","472.22K","-5.41%"
"Jan 18, 2004","34.94","34.92","36.37","33.75","364.35K","-0.37%"
"Jan 11, 2004","35.07","34.35","35.41","33.27","508.87K","2.22%"
"Jan 04, 2004","34.31","32.40","34.70","32.27","488.18K","5.50%"
"Dec 28, 2003","32.52","32.75","33.20","32.10","167.14K","-1.03%"
"Dec 21, 2003","32.86","32.90","33.00","31.25","201.47K","-0.48%"
"Dec 14, 2003","33.02","32.04","33.93","31.74","298.27K","-0.06%"
"Dec 07, 2003","33.04","30.66","33.20","30.63","467.98K","7.52%"
"Nov 30, 2003","30.73","30.26","31.65","29.66","418.33K","1.05%"
"Nov 23, 2003","30.41","31.47","31.47","29.30","328.38K","-3.80%"
"Nov 16, 2003","31.61","32.37","33.55","31.38","381.28K","-2.35%"
"Nov 09, 2003","32.37","31.14","32.50","30.63","417.76K","4.93%"
"Nov 02, 2003","30.85","29.13","31.14","28.47","441.40K","5.98%"
"Oct 26, 2003","29.11","30.10","30.32","28.26","429.30K","-3.48%"
"Oct 19, 2003","30.16","30.67","30.80","29.40","347.40K","-1.69%"
"Oct 12, 2003","30.68","31.97","32.49","29.90","291.31K","-4.04%"
"Oct 05, 2003","31.97","30.51","32.60","29.45","425.98K","5.16%"
"Sep 28, 2003","30.40","28.24","30.44","28.24","389.08K","7.95%"
"Sep 21, 2003","28.16","26.97","28.70","26.75","341.06K","4.18%"
"Sep 14, 2003","27.03","28.30","28.45","26.65","322.41K","-4.39%"
"Sep 07, 2003","28.27","28.93","29.52","27.85","404.94K","-2.11%"
"Aug 31, 2003","28.88","31.28","31.40","28.51","429.76K","-8.52%"
"Aug 24, 2003","31.57","31.94","32.30","31.10","293.85K","-0.85%"
"Aug 17, 2003","31.84","31.31","32.40","30.36","328.13K","2.54%"
"Aug 10, 2003","31.05","32.14","32.35","30.10","466.46K","-3.51%"
"Aug 03, 2003","32.18","32.15","32.85","31.45","450.05K","-0.40%"
"Jul 27, 2003","32.31","29.97","32.38","29.60","374.61K","7.09%"
"Jul 20, 2003","30.17","32.00","32.10","29.17","318.69K","-5.60%"
"Jul 13, 2003","31.96","31.15","32.05","30.65","369.36K","2.17%"
"Jul 06, 2003","31.28","30.15","31.75","29.52","391.91K","2.83%"
"Jun 29, 2003","30.42","29.30","30.98","29.10","272.41K","3.93%"
"Jun 22, 2003","29.27","29.53","30.05","28.53","364.15K","-5.03%"
"Jun 15, 2003","30.82","30.50","31.35","29.70","285.45K","0.55%"
"Jun 08, 2003","30.65","31.28","32.50","29.85","407.00K","-2.01%"
"Jun 01, 2003","31.28","29.49","31.30","29.49","399.86K","5.82%"
"May 25, 2003","29.56","29.16","29.65","28.27","297.35K","1.37%"
"May 18, 2003","29.16","29.16","29.60","28.30","349.26K","0.07%"
"May 11, 2003","29.14","27.59","29.48","27.22","413.19K","5.12%"
"May 04, 2003","27.72","25.52","27.95","25.46","434.91K","7.99%"
"Apr 27, 2003","25.67","26.20","26.60","25.04","387.09K","-2.25%"
"Apr 20, 2003","26.26","30.25","31.25","25.61","376.54K","-14.04%"
"Apr 13, 2003","30.55","28.15","30.65","27.57","258.29K","8.56%"
"Apr 06, 2003","28.14","28.00","28.95","27.02","348.79K","-1.68%"
"Mar 30, 2003","28.62","30.24","31.32","27.66","294.78K","-5.11%"
"Mar 23, 2003","30.16","27.37","31.05","27.21","375.30K","12.08%"
"Mar 16, 2003","26.91","35.98","36.95","26.30","335.11K","-23.94%"
"Mar 09, 2003","35.38","37.78","38.20","33.85","449.02K","-6.35%"
"Mar 02, 2003","37.78","36.45","37.84","35.36","376.22K","3.22%"
"Feb 23, 2003","36.60","35.47","39.99","35.47","559.20K","2.87%"
"Feb 16, 2003","35.58","36.38","37.55","34.70","235.75K","-3.32%"
"Feb 09, 2003","36.80","34.90","36.85","34.30","480.59K","4.78%"
"Feb 02, 2003","35.12","33.33","35.25","32.55","429.66K","4.80%"
"Jan 26, 2003","33.51","33.34","33.95","32.25","397.98K","0.69%"
"Jan 19, 2003","33.28","33.76","35.20","31.90","356.23K","-1.86%"
"Jan 12, 2003","33.91","31.30","34.00","31.13","461.79K","7.04%"
"Jan 05, 2003","31.68","33.08","33.33","29.75","540.84K","-4.23%"
"Dec 29, 2002","33.08","32.75","33.65","30.05","271.64K","1.10%"
"Dec 22, 2002","32.72","30.41","32.76","30.41","206.41K","7.99%"
"Dec 15, 2002","30.30","28.62","31.25","28.61","362.06K","6.54%"
"Dec 08, 2002","28.44","27.10","28.65","26.75","480.63K","5.61%"
"Dec 01, 2002","26.93","26.90","27.71","26.57","443.77K","0.15%"
"Nov 24, 2002","26.89","26.85","27.12","26.04","214.31K","0.49%"
"Nov 17, 2002","26.76","25.53","27.25","25.52","287.32K","4.90%"
"Nov 10, 2002","25.51","25.70","26.50","24.82","451.02K","-1.05%"
"Nov 03, 2002","25.78","26.97","27.40","25.16","515.36K","-4.98%"
"Oct 27, 2002","27.13","27.12","27.56","26.53","442.19K","0.30%"
"Oct 20, 2002","27.05","29.42","29.50","26.90","410.22K","-8.61%"
"Oct 13, 2002","29.60","29.45","30.20","29.05","322.38K","0.78%"
"Oct 06, 2002","29.37","29.72","30.10","28.52","391.06K","-0.84%"
"Sep 29, 2002","29.62","30.71","31.18","29.35","458.15K","-3.01%"
"Sep 22, 2002","30.54","30.00","31.39","30.00","415.68K","3.14%"
"Sep 15, 2002","29.61","29.78","30.00","28.24","283.97K","-0.67%"
"Sep 08, 2002","29.81","29.57","30.20","28.64","419.30K","0.68%"
"Sep 01, 2002","29.61","29.00","30.19","27.62","287.86K","2.17%"
"Aug 25, 2002","28.98","28.68","29.65","28.15","410.50K","1.22%"
"Aug 18, 2002","28.63","29.31","30.32","28.34","376.55K","-2.39%"
"Aug 11, 2002","29.33","26.90","29.45","26.48","446.92K","9.20%"
"Aug 04, 2002","26.86","26.83","27.38","26.25","357.50K","0.07%"
"Jul 28, 2002","26.84","26.52","27.67","26.00","397.29K","1.13%"
"Jul 21, 2002","26.54","27.75","27.75","25.95","418.05K","-4.64%"
"Jul 14, 2002","27.83","27.60","28.10","26.90","369.81K","1.27%"
"Jul 07, 2002","27.48","26.77","27.50","25.73","406.86K","2.54%"
"Jun 30, 2002","26.80","26.89","27.15","26.38","171.36K","-0.22%"
"Jun 23, 2002","26.86","25.70","27.05","25.70","449.47K","4.03%"
"Jun 16, 2002","25.82","26.03","26.50","25.10","329.68K","-0.46%"
"Jun 09, 2002","25.94","24.51","26.03","23.80","397.73K","4.81%"
"Jun 02, 2002","24.75","25.26","25.47","24.20","343.34K","-2.21%"
"May 26, 2002","25.31","25.75","25.83","24.40","342.71K","-2.20%"
"May 19, 2002","25.88","28.20","28.54","25.45","367.38K","-8.16%"
"May 12, 2002","28.18","27.75","29.54","27.10","411.55K","0.68%"
"May 05, 2002","27.99","26.31","28.27","25.62","480.65K","5.15%"
"Apr 28, 2002","26.62","26.92","27.64","25.55","441.46K","-1.81%"
"Apr 21, 2002","27.11","26.40","27.20","25.78","355.63K","2.77%"
"Apr 14, 2002","26.38","24.25","26.65","23.60","330.45K","12.40%"
"Apr 07, 2002","23.47","26.40","27.23","23.31","453.16K","-10.45%"
"Mar 31, 2002","26.21","26.46","28.35","25.05","493.04K","-0.38%"
"Mar 24, 2002","26.31","25.35","26.38","24.70","296.14K","3.79%"
"Mar 17, 2002","25.35","24.40","25.85","24.11","297.51K","3.43%"
"Mar 10, 2002","24.51","23.87","24.75","23.65","391.64K","2.81%"
"Mar 03, 2002","23.84","22.43","24.75","22.13","460.98K","6.43%"
"Feb 24, 2002","22.40","21.00","22.80","20.37","470.17K","6.31%"
"Feb 17, 2002","21.07","21.22","21.30","20.15","243.42K","-2.00%"
"Feb 10, 2002","21.50","20.27","21.75","19.96","398.76K","6.12%"
"Feb 03, 2002","20.26","20.34","20.36","19.27","342.41K","-0.59%"
"Jan 27, 2002","20.38","20.06","20.55","18.56","432.85K","1.95%"
"Jan 20, 2002","19.99","18.05","20.17","18.00","287.13K","11.06%"
"Jan 13, 2002","18.00","19.68","19.77","17.85","358.88K","-8.54%"
"Jan 06, 2002","19.68","21.53","22.00","19.60","357.62K","-8.97%"
"Dec 30, 2001","21.62","20.36","21.70","19.66","254.81K","5.93%"
"Dec 23, 2001","20.41","19.64","21.50","19.64","169.23K","4.03%"
"Dec 16, 2001","19.62","19.23","20.18","18.79","249.78K","2.03%"
"Dec 09, 2001","19.23","18.57","19.25","17.80","359.12K","1.00%"
"Dec 02, 2001","19.04","19.40","20.78","17.92","383.86K","-2.06%"
"Nov 25, 2001","19.44","19.36","19.80","18.35","367.00K","2.53%"
"Nov 18, 2001","18.96","18.30","19.56","16.70","191.73K","5.16%"
"Nov 11, 2001","18.03","22.40","22.62","17.15","455.95K","-18.86%"
"Nov 04, 2001","22.22","20.18","22.41","19.56","361.44K","10.11%"
"Oct 28, 2001","20.18","22.19","22.55","19.69","379.51K","-8.40%"
"Oct 21, 2001","22.03","21.97","22.60","21.41","307.47K","0.92%"
"Oct 14, 2001","21.83","22.60","22.76","21.05","270.52K","-2.98%"
"Oct 07, 2001","22.50","22.61","23.98","21.95","303.20K","0.49%"
"Sep 30, 2001","22.39","23.50","23.53","21.72","267.82K","-4.44%"
"Sep 23, 2001","23.43","25.90","25.90","20.30","398.85K","-9.78%"
"Sep 16, 2001","25.97","28.30","29.25","25.80","410.51K","-12.06%"
"Sep 09, 2001","29.53","27.95","29.98","27.57","84.35K","5.35%"
"Sep 02, 2001","28.03","27.17","28.15","26.76","302.46K","3.05%"
"Aug 26, 2001","27.20","26.97","27.60","26.44","314.52K","1.12%"
"Aug 19, 2001","26.90","26.60","28.10","26.28","348.67K","0.82%"
"Aug 12, 2001","26.68","28.04","28.27","26.55","314.00K","-4.88%"
"Aug 05, 2001","28.05","27.53","28.42","27.38","291.93K","1.56%"
"Jul 29, 2001","27.62","27.00","27.92","26.31","302.33K","2.22%"
"Jul 22, 2001","27.02","26.41","27.15","25.86","324.57K","5.59%"
"Jul 15, 2001","25.59","26.55","26.58","24.54","280.55K","-3.76%"
"Jul 08, 2001","26.59","28.09","28.26","25.94","389.40K","-5.74%"
"Jul 01, 2001","28.21","26.31","28.29","25.38","298.42K","7.47%"
"Jun 24, 2001","26.25","26.84","27.49","25.10","406.53K","-2.16%"
"Jun 17, 2001","26.83","28.44","28.54","25.85","328.07K","-5.89%"
"Jun 10, 2001","28.51","28.40","29.63","28.40","348.14K","0.64%"
"Jun 03, 2001","28.33","28.07","28.39","27.25","342.80K","1.43%"
"May 27, 2001","27.93","28.35","29.05","27.55","300.73K","-1.59%"
"May 20, 2001","28.38","29.90","30.20","28.10","251.79K","-5.12%"
"May 13, 2001","29.91","28.58","29.99","28.08","259.30K","4.76%"
"May 06, 2001","28.55","28.34","28.85","27.05","312.55K","0.67%"
"Apr 29, 2001","28.36","28.39","29.05","27.37","285.40K","0.32%"
"Apr 22, 2001","28.27","27.60","28.65","26.75","337.16K","3.63%"
"Apr 15, 2001","27.28","28.11","29.04","26.80","274.83K","-3.43%"
"Apr 08, 2001","28.25","27.02","28.84","27.01","269.00K","4.40%"
"Apr 01, 2001","27.06","26.35","27.78","25.49","333.84K","2.93%"
"Mar 25, 2001","26.29","27.40","28.04","25.75","384.50K","-3.70%"
"Mar 18, 2001","27.30","26.85","27.45","25.70","308.95K","2.09%"
"Mar 11, 2001","26.74","27.92","28.24","26.12","324.34K","-4.53%"
"Mar 04, 2001","28.01","27.96","29.15","27.91","325.33K","0.61%"
"Feb 25, 2001","27.84","28.90","29.18","27.16","364.68K","-4.13%"
"Feb 18, 2001","29.04","29.42","29.57","28.31","249.50K","-0.41%"
"Feb 11, 2001","29.16","30.90","31.10","28.55","358.79K","-6.03%"
"Feb 04, 2001","31.03","31.19","31.87","30.06","334.66K","-0.51%"
"Jan 28, 2001","31.19","29.77","31.27","28.27","361.65K","4.77%"
"Jan 21, 2001","29.77","32.25","32.70","28.65","328.85K","-7.52%"
"Jan 14, 2001","32.19","30.30","32.40","29.02","229.62K","7.12%"
"Jan 07, 2001","30.05","28.12","30.15","26.92","353.37K","7.51%"
"Dec 31, 2000","27.95","26.90","28.78","26.65","257.18K","4.29%"
"Dec 24, 2000","26.80","26.20","27.00","25.62","128.42K","2.37%"
"Dec 17, 2000","26.18","28.93","29.85","25.58","254.20K","-9.32%"
"Dec 10, 2000","28.87","28.20","30.04","27.51","332.95K","1.51%"
"Dec 03, 2000","28.44","32.10","32.75","27.85","412.02K","-11.18%"
"Nov 26, 2000","32.02","35.18","35.69","31.90","378.86K","-9.55%"
"Nov 19, 2000","35.40","34.98","35.84","34.67","168.89K","-0.14%"
"Nov 12, 2000","35.45","34.15","35.70","33.92","332.61K","4.20%"
"Nov 05, 2000","34.02","32.48","34.13","32.10","311.89K","4.00%"
"Oct 29, 2000","32.71","32.90","33.74","32.10","310.27K","-0.09%"
"Oct 22, 2000","32.74","33.00","34.08","32.62","314.82K","-2.99%"
"Oct 15, 2000","33.75","34.54","34.80","32.40","289.82K","-3.54%"
"Oct 08, 2000","34.99","30.90","37.00","30.86","392.47K","13.38%"
"Oct 01, 2000","30.86","30.97","32.33","30.19","310.13K","0.06%"
"Sep 24, 2000","30.84","32.20","32.23","30.20","393.71K","-5.63%"
"Sep 17, 2000","32.68","35.85","37.80","32.50","387.05K","-9.02%"
"Sep 10, 2000","35.92","33.60","36.00","32.70","471.97K","6.81%"
"Sep 03, 2000","33.63","33.68","35.46","33.40","292.93K","0.75%"
"Aug 27, 2000","33.38","31.96","33.70","31.83","277.88K","4.21%"
"Aug 20, 2000","32.03","31.91","33.00","31.10","288.59K","0.13%"
"Aug 13, 2000","31.99","31.03","32.75","30.64","300.82K","3.13%"
"Aug 06, 2000","31.02","29.91","31.85","28.66","346.96K","3.54%"
"Jul 30, 2000","29.96","28.17","30.00","27.26","339.70K","6.32%"
"Jul 23, 2000","28.18","28.51","28.69","27.74","292.02K","-1.33%"
"Jul 16, 2000","28.56","31.05","32.35","28.51","324.74K","-9.04%"
"Jul 09, 2000","31.40","29.99","31.60","29.18","392.49K","3.70%"
"Jul 02, 2000","30.28","31.15","31.40","29.48","224.45K","-6.83%"
"Jun 25, 2000","32.50","32.26","32.95","31.06","279.99K","0.78%"
"Jun 18, 2000","32.25","32.10","33.40","30.25","344.05K","-0.25%"
"Jun 11, 2000","32.33","30.48","33.30","30.27","400.72K","7.05%"
"Jun 04, 2000","30.20","30.32","30.75","28.90","331.98K","-0.49%"
"May 28, 2000","30.35","30.00","30.77","28.87","266.27K","1.17%"
"May 21, 2000","30.00","29.76","30.82","28.35","270.02K","0.37%"
"May 14, 2000","29.89","29.20","30.48","29.07","256.46K","0.91%"
"May 07, 2000","29.62","27.30","30.00","27.05","357.20K","8.54%"
"Apr 30, 2000","27.29","25.55","27.40","25.52","278.91K","6.02%"
"Apr 23, 2000","25.74","25.95","26.18","24.60","272.12K","-0.54%"
"Apr 16, 2000","25.88","25.45","27.50","25.00","202.47K","1.21%"
"Apr 09, 2000","25.57","24.90","25.96","23.70","359.46K","2.12%"
"Apr 02, 2000","25.04","26.85","27.12","24.85","298.52K","-6.91%"
"Mar 26, 2000","26.90","28.00","28.02","26.05","310.56K","-4.00%"
"Mar 19, 2000","28.02","30.71","30.71","27.20","314.20K","-9.35%"
"Mar 12, 2000","30.91","31.74","32.25","30.13","306.96K","-2.68%"
"Mar 05, 2000","31.76","31.34","34.37","30.55","356.38K","0.79%"
"Feb 27, 2000","31.51","30.20","32.15","29.82","302.64K","3.82%"
"Feb 20, 2000","30.35","29.20","30.83","28.72","247.61K","2.85%"
"Feb 13, 2000","29.51","29.44","30.45","29.05","289.10K","0.24%"
"Feb 06, 2000","29.44","28.71","29.94","27.71","365.45K","2.15%"
